                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     38,                 1.2181,                 1.2976,                 1.4784,                0.04628,                0.11739,                0.02259,                0.00816,                  2.775,                 4.0328,                 3.0687,             0.00070404,             0.00070404,             0.00070404
                     39,                 1.2177,                 1.3083,                 1.4828,                 0.1577,                0.10811,                0.06076,                 0.0219,                 2.8761,                 4.0263,                  3.112,             0.00069304,             0.00069304,             0.00069304
                     40,                  1.203,                 1.2987,                 1.4689,                0.05703,                0.08134,                0.03727,                0.00846,                 2.8963,                 4.0099,                 3.3119,             0.00068204,             0.00068204,             0.00068204
                     41,                 1.1748,                 1.2354,                 1.4591,                0.09706,                0.12183,                0.05839,                0.01678,                 2.7556,                 3.8279,                 2.9764,             0.00067104,             0.00067104,             0.00067104
                     42,                 1.1603,                 1.1975,                 1.4513,                0.08143,                0.06366,                0.03249,                0.01168,                 2.8471,                 4.1659,                   3.18,             0.00066005,             0.00066005,             0.00066005
                     43,                 1.1217,                 1.1454,                 1.4037,                 0.0766,                0.05325,                 0.0493,                0.02007,                 2.7773,                  4.176,                 3.0808,             0.00064905,             0.00064905,             0.00064905
                     44,                 1.0963,                  1.157,                 1.4081,                0.26479,                0.10404,                0.11397,                0.02866,                 2.8678,                 4.1013,                 3.1439,             0.00063805,             0.00063805,             0.00063805
                     45,                  1.095,                 1.1368,                 1.3989,                0.06855,                0.11294,                0.04344,                0.01646,                 3.0728,                 4.0753,                 3.2539,             0.00062705,             0.00062705,             0.00062705
                     46,                 1.1234,                 1.1306,                 1.3987,                0.39396,                 0.0594,                0.05198,                0.01794,                 2.9153,                  4.103,                   3.19,             0.00061605,             0.00061605,             0.00061605
                     47,                 1.0941,                 1.1533,                 1.3924,                0.09446,                0.08097,                0.04458,                0.02225,                 2.8017,                 4.2632,                 3.0496,             0.00060505,             0.00060505,             0.00060505
                     48,                 1.0821,                 1.1037,                 1.3624,                0.08868,                0.13571,                0.07606,                0.02092,                  2.931,                 4.0223,                 3.2549,             0.00059405,             0.00059405,             0.00059405
                     49,                 1.0427,                 1.0157,                 1.3338,                0.21778,                0.12778,                0.09238,                0.03389,                 2.8309,                 3.9038,                 3.0652,             0.00058305,             0.00058305,             0.00058305
                     50,                 1.0508,                 1.0503,                 1.3281,                0.10686,                 0.1137,                0.03898,                0.01477,                 3.0274,                 4.0789,                 3.3311,             0.00057205,             0.00057205,             0.00057205
                     51,                 1.0421,                 1.0054,                 1.3365,                0.04889,                 0.0629,                 0.0323,                 0.0118,                 2.9132,                 4.0657,                  3.112,             0.00056105,             0.00056105,             0.00056105
                     52,                 1.0311,                 1.0255,                 1.3295,                0.14334,                0.07208,                0.04913,                0.03433,                  2.825,                 4.2317,                 3.0899,             0.00055006,             0.00055006,             0.00055006
                     53,                 1.0209,                0.99157,                 1.3298,                 0.1656,                 0.0578,                0.05285,                0.02428,                 2.8941,                 4.0079,                 3.1047,             0.00053906,             0.00053906,             0.00053906
                     54,                 1.0053,                 1.0024,                 1.3039,                0.12957,                0.06414,                 0.0479,                0.02113,                 2.9676,                 4.2893,                 3.1584,             0.00052806,             0.00052806,             0.00052806
                     55,                0.98922,                0.97884,                 1.2962,                0.15405,                0.11768,                 0.0623,                0.02161,                  3.026,                 4.1557,                 3.3117,             0.00051706,             0.00051706,             0.00051706
                     56,                0.95208,                0.91568,                  1.265,                0.10225,                0.06754,                0.05598,                0.02666,                 2.8937,                 4.0689,                 3.1708,             0.00050606,             0.00050606,             0.00050606
                     57,                0.97644,                0.93381,                  1.278,                0.11793,                0.08456,                0.05675,                 0.0264,                  3.018,                 4.3152,                 3.2884,             0.00049506,             0.00049506,             0.00049506
                     58,                0.95696,                0.89499,                 1.2637,                0.11352,                 0.1104,                0.06322,                0.02657,                 2.9269,                  4.112,                  3.214,             0.00048406,             0.00048406,             0.00048406
                     59,                0.95675,                0.93088,                 1.2709,                0.13359,                0.11096,                0.07034,                 0.0249,                  2.923,                  4.101,                 3.1873,             0.00047306,             0.00047306,             0.00047306
                     60,                0.91776,                0.87171,                 1.2441,                0.09282,                0.06358,                0.04578,                0.02719,                   2.87,                 4.1548,                 3.1404,             0.00046206,             0.00046206,             0.00046206
                     61,                0.88732,                0.86966,                 1.2292,                 0.0816,                0.08837,                0.04955,                0.01893,                 2.8529,                 4.1749,                 3.1123,             0.00045107,             0.00045107,             0.00045107
                     62,                0.95373,                0.90097,                 1.2381,                0.11338,                0.09091,                0.04764,                0.01329,                 2.8952,                 4.3319,                 3.1658,             0.00044007,             0.00044007,             0.00044007
                     63,                0.91869,                0.81229,                 1.2279,                0.06815,                0.09422,                0.04357,                0.01557,                 2.8738,                 4.6107,                 3.0825,             0.00042907,             0.00042907,             0.00042907
                     64,                0.90296,                0.84488,                 1.2315,                0.06795,                0.08608,                 0.0511,                0.02177,                 3.0678,                 4.3203,                 3.3584,             0.00041807,             0.00041807,             0.00041807
                     65,                0.87676,                0.81491,                  1.209,                0.07329,                0.09876,                0.03842,                0.01583,                 3.1398,                 4.1485,                 3.3852,             0.00040707,             0.00040707,             0.00040707
                     66,                0.86999,                0.80449,                 1.2027,                0.11564,                0.08967,                0.04733,                0.01772,                 3.0647,                  4.202,                 3.3583,             0.00039607,             0.00039607,             0.00039607
                     67,                0.87661,                0.80135,                  1.223,                0.34599,                 0.0591,                0.05546,                0.02795,                 2.9718,                 4.1907,                 3.2148,             0.00038507,             0.00038507,             0.00038507
                     68,                0.86988,                0.77897,                 1.1933,                0.10725,                0.06734,                0.04443,                0.02008,                 3.0849,                 4.4685,                 3.3794,             0.00037407,             0.00037407,             0.00037407
                     69,                0.86163,                0.76974,                 1.2037,                0.22635,                0.13448,                0.08766,                0.03056,                 3.0234,                 4.1458,                 3.2804,             0.00036307,             0.00036307,             0.00036307
                     70,                 0.8457,                0.74265,                 1.1895,                0.18812,                0.10618,                0.07291,                0.02432,                 2.9954,                 4.5616,                 3.1068,             0.00035208,             0.00035208,             0.00035208
                     71,                0.83315,                0.75661,                 1.1799,                0.33187,                0.06414,                  0.055,                0.02144,                 2.9317,                 4.5179,                 3.1214,             0.00034108,             0.00034108,             0.00034108
                     72,                0.80071,                0.73623,                 1.1749,                0.10712,                0.07208,                0.05487,                0.02121,                 2.9907,                 4.5529,                 3.2168,             0.00033008,             0.00033008,             0.00033008
                     73,                0.81646,                0.72219,                  1.161,                 0.1816,                0.08541,                0.05881,                0.02509,                 3.0959,                 4.6338,                 3.3228,             0.00031908,             0.00031908,             0.00031908
                     74,                0.83074,                0.75014,                 1.1709,                0.16851,                0.11209,                0.06053,                0.01933,                 3.0112,                 4.4077,                  3.274,             0.00030808,             0.00030808,             0.00030808
                     75,                0.79792,                0.70803,                  1.155,                0.24215,                0.07747,                0.06816,                0.03017,                 3.1022,                 4.3294,                 3.2495,             0.00029708,             0.00029708,             0.00029708
                     76,                0.77905,                0.70956,                 1.1354,                0.21624,                0.08675,                 0.0834,                0.02817,                 3.0384,                 4.5115,                 3.1191,             0.00028608,             0.00028608,             0.00028608
                     77,                0.78939,                0.69877,                 1.1491,                0.10585,                0.08617,                0.05628,                0.01941,                 3.0203,                  4.513,                 3.1459,             0.00027508,             0.00027508,             0.00027508
                     78,                0.76444,                0.70374,                  1.143,                0.16313,                 0.0487,                0.04598,                0.02022,                 2.8415,                  4.647,                  3.099,             0.00026408,             0.00026408,             0.00026408
                     79,                 0.7619,                 0.6555,                 1.1232,                0.20799,                0.07093,                0.07805,                0.03029,                 2.9583,                 4.3918,                 3.2142,             0.00025309,             0.00025309,             0.00025309
                     80,                0.76206,                0.66891,                 1.1335,                0.15565,                0.10028,                0.06783,                 0.0197,                 2.9219,                 4.3025,                 3.1855,             0.00024209,             0.00024209,             0.00024209
                     81,                0.75269,                0.63956,                 1.1206,                0.14518,                0.06773,                0.05097,                0.01375,                 2.9428,                 4.5412,                 3.1543,             0.00023109,             0.00023109,             0.00023109
                     82,                0.72144,                0.62683,                 1.1044,                0.22779,                0.06793,                0.06135,                0.01793,                 3.0095,                 4.4808,                 3.2466,             0.00022009,             0.00022009,             0.00022009
                     83,                 0.7393,                0.65257,                 1.1213,                0.33849,                0.08996,                 0.0891,                0.03246,                 3.0236,                 4.5692,                 3.1816,             0.00020909,             0.00020909,             0.00020909
                     84,                0.74559,                0.68677,                 1.1164,                0.46626,                0.08093,                0.09738,                0.04207,                 2.9427,                 4.3633,                 3.3051,             0.00019809,             0.00019809,             0.00019809
                     85,                 0.7168,                0.61769,                 1.1008,                0.18385,                0.11683,                 0.0668,                0.02258,                 2.9964,                 4.4242,                 3.2712,             0.00018709,             0.00018709,             0.00018709
                     86,                0.69609,                0.62904,                 1.0784,                0.29376,                 0.1087,                0.09903,                0.02576,                 2.9899,                 4.4863,                 3.2333,             0.00017609,             0.00017609,             0.00017609
                     87,                0.68673,                0.58053,                 1.0679,                0.19002,                0.10898,                0.09456,                0.02862,                 2.9676,                 4.4339,                 3.3414,             0.00016509,             0.00016509,             0.00016509
                     88,                0.69865,                0.63361,                 1.0835,                0.14336,                0.07597,                0.05101,                0.02725,                 2.9746,                 4.6437,                  3.153,              0.0001541,              0.0001541,              0.0001541
                     89,                0.69567,                0.59898,                 1.0884,                0.19923,                0.06678,                0.06754,                0.02865,                 3.0034,                 4.4701,                 3.2369,              0.0001431,              0.0001431,              0.0001431
                     90,                0.66809,                0.57652,                 1.0642,                0.27606,                0.08561,                0.09149,                 0.0341,                 2.9412,                 4.3964,                 3.2229,              0.0001321,              0.0001321,              0.0001321
                     91,                0.62154,                0.47631,                 1.0291,                0.14577,                0.08106,                0.05419,                0.02559,                 3.0445,                 4.3874,                 3.1818,              0.0001211,              0.0001211,              0.0001211
                     92,                0.60052,                 0.4584,                  1.032,                0.20638,                0.07547,                0.07547,                0.03313,                  3.055,                 4.2994,                 3.2333,              0.0001101,              0.0001101,              0.0001101
                     93,                0.60246,                 0.4768,                 1.0394,                0.20416,                0.09989,                0.09874,                0.03893,                 3.1992,                 4.3972,                 3.3491,             9.9101e-05,             9.9101e-05,             9.9101e-05
                     94,                  0.579,                0.43254,                 1.0217,                0.24112,                0.13216,                0.09486,                0.03724,                 3.2565,                 4.4143,                 3.3772,             8.8102e-05,             8.8102e-05,             8.8102e-05
                     95,                0.56113,                0.44835,                 1.0171,                0.21676,                0.12303,                0.07756,                0.02548,                 3.1207,                 4.4594,                 3.2651,             7.7103e-05,             7.7103e-05,             7.7103e-05
                     96,                0.56551,                0.44314,                 1.0098,                0.29316,                0.09176,                0.09564,                0.03366,                 3.1956,                 4.5492,                 3.2763,             6.6105e-05,             6.6105e-05,             6.6105e-05
                     97,                0.55293,                0.41131,                 1.0024,                0.12339,                0.08851,                 0.0738,                0.03182,                 3.1369,                 4.4953,                  3.299,             5.5106e-05,             5.5106e-05,             5.5106e-05
                     98,                0.55342,                0.41231,                  1.001,                0.17957,                0.12136,                0.08588,                0.03223,                 3.1332,                 4.4659,                 3.3222,             4.4107e-05,             4.4107e-05,             4.4107e-05
                     99,                0.54355,                0.41009,                 1.0003,                0.18924,                0.09503,                0.07494,                0.02454,                 3.0615,                  4.509,                 3.2876,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    100,                 0.5308,                0.40053,                0.98114,                0.17095,                0.09869,                 0.0605,                0.02118,                 3.0671,                 4.5456,                  3.236,             2.2109e-05,             2.2109e-05,             2.2109e-05
